type,uuid,organization_id,project_id,provider,region,id,internal_id
billing-integration.monthly-cumulative.test,ce3ceb47-79d8-4ad7-ae10-8acc66ae891e,8cbfa82a-26bd-4208-aa96-35b8ef229632,0c30b808-5898-4a47-9523-7551a45b5dcc,aws,us-west-2,32-test-monthly-cmv-25,9e42d0b4-04f7-4750-8462-43420c1ade39
billing-integration.hourly.test,9173d684-4700-4ff6-b3cf-9e6e90d26190,48fe79ce-f025-43b7-a1ab-e50bc6431eb4,a112aad3-c57c-4555-8fd6-15c71f2d868b,aws,us-west-2,32-test-hourly-80,b848a94e-da65-47b2-87d4-03390f88d1d7
billing-integration.hourly.test,1afc2101-1871-4d35-a4bc-d2a3a4e7773a,48fe79ce-f025-43b7-a1ab-e50bc6431eb4,a112aad3-c57c-4555-8fd6-15c71f2d868b,aws,us-west-2,31-test-hourly-70,36d74816-ed2d-4224-801f-fe665ccabf64
billing-integration.hourly.test,c0a3a4c1-01ee-4220-ad49-b3520a3ec175,48fe79ce-f025-43b7-a1ab-e50bc6431eb4,a112aad3-c57c-4555-8fd6-15c71f2d868b,aws,us-west-2,30-test-hourly-98,9dfdf4bf-4025-4348-8330-0279e14acefb
billing-integration.hourly.test,03179aa5-14b2-449c-94ac-7cda7c053199,48fe79ce-f025-43b7-a1ab-e50bc6431eb4,a112aad3-c57c-4555-8fd6-15c71f2d868b,aws,us-west-2,29-test-hourly-50,54ab16e8-44dc-41f1-be8a-c2f56ab770aa
billing-integration.hourly.test,a0f0292c-7478-4b20-9c61-e7505ad9e206,a27e6d8a-3179-47e4-bd62-bdb49b30a4bf,a7dffef8-6188-4622-aa22-786ee1294a29,aws,us-west-2,test-hourly-resource-95,09032828-eb7b-4644-9b4e-81bda7f18615
billing-integration.hourly.test,92928684-2dd2-4f2e-abdf-cbb4eecb6e24,a27e6d8a-3179-47e4-bd62-bdb49b30a4bf,a7dffef8-6188-4622-aa22-786ee1294a29,aws,us-west-2,test-hourly-resource-32,6c19e101-c098-426c-ad6d-ea32e7d7e2b2
billing-integration.hourly.test,43a4f1d6-f368-489d-90de-7aebb8d68812,a27e6d8a-3179-47e4-bd62-bdb49b30a4bf,a7dffef8-6188-4622-aa22-786ee1294a29,aws,us-west-2,test-hourly-resource-6,1a0ed6ba-4667-4f99-aa3d-eda6711871b1
billing-integration.hourly.test,edc47b7d-9de9-4e3a-8ab4-df6797fe42a7,1aa47143-3670-437e-9d7a-b3d440fe0a5f,30baeb4b-aaaa-4d4d-9095-3cee0fb5700b,aws,us-west-2,28-test-hourly-24,85ebdc5a-f75b-41e3-a624-a8b13dbf2df6
billing-integration.hourly.test,31f9cd30-dc67-48d2-a734-fb567819d6bb,1aa47143-3670-437e-9d7a-b3d440fe0a5f,30baeb4b-aaaa-4d4d-9095-3cee0fb5700b,aws,us-west-2,29-test-hourly-77,c68e6d5e-1338-49d8-a5e3-846eb2f632b7
billing-integration.hourly.test,65aadd9b-008e-454c-b8b6-d91f6c51eaaf,1aa47143-3670-437e-9d7a-b3d440fe0a5f,30baeb4b-aaaa-4d4d-9095-3cee0fb5700b,aws,us-west-2,26-test-hourly-15,d8a72f5d-2f61-4cd0-9e93-e0ac64eacf59
billing-integration.hourly.test,e67cd06e-97b8-4892-9d20-1a9e212e1b94,1aa47143-3670-437e-9d7a-b3d440fe0a5f,30baeb4b-aaaa-4d4d-9095-3cee0fb5700b,aws,us-west-2,27-test-hourly-78,91069d06-c81c-4541-8171-742405ccef7b
billing-integration.monthly-cumulative.test,729ed043-5131-426d-8ca5-fa8852971650,46ddbc6b-488d-43cd-bd02-6db5920077d1,d6676e7a-6b3a-4c2b-9657-44641fa41bdf,aws,us-west-2,47-test-monthly-cmv-37,d7e1ce3c-5931-4d93-95a5-6f4876c9a092
billing-integration.hourly.test,f25c226b-2e5f-49bb-a7e8-36642a18e9da,0e609d75-ed4f-42d8-b3b2-3ffb0f384ec0,ce66b94f-b94c-4b3f-a5cb-a71f756765ab,aws,us-west-2,test-hourly-resource-29,7b040978-218b-4acb-a993-eb3c375f6c6b
billing-integration.hourly.test,994595de-cb14-4fc9-b82d-2307abd30a04,0e609d75-ed4f-42d8-b3b2-3ffb0f384ec0,ce66b94f-b94c-4b3f-a5cb-a71f756765ab,aws,us-west-2,test-hourly-resource-88,6f64c55d-22b6-42cf-af0c-24368f775be0
billing-integration.hourly.test,aa5f9eae-8c8a-4c5a-80d5-de25fc6c052a,0e609d75-ed4f-42d8-b3b2-3ffb0f384ec0,ce66b94f-b94c-4b3f-a5cb-a71f756765ab,aws,us-west-2,test-hourly-resource-94,aa11c5e1-9ac5-436d-b1d8-5c6b75d4a827
billing-integration.hourly.test,446db4b0-b073-412a-a83d-2e7ee1e05564,cd988589-1db3-41df-ae4b-54f231ea3c98,17835da6-e437-415c-8056-ed670039de88,aws,us-west-2,50-test-hourly-30,759a8275-de00-4101-a475-6b01173c88ad
billing-integration.hourly.test,587c3e51-1e9b-4ccd-86bc-81c9e97d950c,cd988589-1db3-41df-ae4b-54f231ea3c98,17835da6-e437-415c-8056-ed670039de88,aws,us-west-2,49-test-hourly-48,dbb00de9-191f-4fa7-9bf1-e4841feb9638
billing-integration.hourly.test,f7872164-70c9-4f53-91e7-4fabb42780c1,cd988589-1db3-41df-ae4b-54f231ea3c98,17835da6-e437-415c-8056-ed670039de88,aws,us-west-2,48-test-hourly-66,8ae17780-153c-4724-a29b-cb496f0f018d
billing-integration.hourly.test,d2f9a64e-92db-45a1-a25d-13777caf9218,cd988589-1db3-41df-ae4b-54f231ea3c98,17835da6-e437-415c-8056-ed670039de88,aws,us-west-2,47-test-hourly-6,39d3af47-4bfe-49c4-b5dd-44500c928ae8
billing-integration.hourly.test,47fe5910-d0bb-4e75-83b4-05be3db020e5,d25679a1-2526-40b1-9e71-5d842273e991,202de362-5e74-4533-b1dc-7a7fdb7cc47a,aws,us-west-2,67-test-hourly-9,5dbd1b6c-8a94-44b9-8429-d5efdcebfb12
billing-integration.hourly.test,322fbe09-6e25-41a4-8d2f-a1c499919325,d25679a1-2526-40b1-9e71-5d842273e991,202de362-5e74-4533-b1dc-7a7fdb7cc47a,aws,us-west-2,66-test-hourly-28,13fbaa37-fa0f-46ee-88aa-3d2d7f7d5c4a
billing-integration.hourly.test,9ab9a9fe-b352-4f18-801f-f4c4c0fddd25,d25679a1-2526-40b1-9e71-5d842273e991,202de362-5e74-4533-b1dc-7a7fdb7cc47a,aws,us-west-2,65-test-hourly-52,389dfc38-b738-43e4-8416-570a7eeadb6b
billing-integration.hourly.test,3506833e-45cc-4783-b019-2f76c9b3f7a0,d25679a1-2526-40b1-9e71-5d842273e991,202de362-5e74-4533-b1dc-7a7fdb7cc47a,aws,us-west-2,64-test-hourly-72,70c4d221-4413-4c20-b800-a8285fc82812
billing-integration.hourly.test,920ca61b-dec1-410c-a58f-3670715a1b9c,bc538eda-e275-47e3-9184-6c8274515a69,e961079a-64ad-49bb-8e58-090ae840fcd1,aws,us-west-2,15-test-hourly-40,6718b772-9e92-42eb-985f-44ed5862fc13
billing-integration.hourly.test,341e6c54-eda6-43b4-b722-d576b9dc6319,bc538eda-e275-47e3-9184-6c8274515a69,e961079a-64ad-49bb-8e58-090ae840fcd1,aws,us-west-2,14-test-hourly-96,9d1c8a5e-b0a4-487c-829b-353b5e5a9586
billing-integration.hourly.test,86afea8a-8cb6-4d42-b451-075fc893940f,bc538eda-e275-47e3-9184-6c8274515a69,e961079a-64ad-49bb-8e58-090ae840fcd1,aws,us-west-2,16-test-hourly-46,e6da925a-2ae3-4963-820e-7ddcdec615b1
billing-integration.hourly.test,ce16a6c2-8304-44bb-bed3-4e7912e5aa30,bc538eda-e275-47e3-9184-6c8274515a69,e961079a-64ad-49bb-8e58-090ae840fcd1,aws,us-west-2,13-test-hourly-52,877ec6f9-4b50-4b55-b005-a096894c867f
billing-integration.hourly-metric-only.test,5eefde81-7aff-4c06-90a0-c33a6e614c8f,7d66a4e7-db80-4ebc-a1c6-fffee3b9cce4,8363f025-6c7f-45fd-8960-095ee54ebb4a,aws,us-west-2,7-test-hourly-metric-only-88,874651f5-c1b5-4505-95ac-e83c2b4c50b1
billing-integration.hourly.test,328afb22-b7ec-4f83-94ca-6c7a0ffdb248,25fc39a1-dcac-4b7a-9554-bc831fb88d49,afbe41ff-92e2-49e0-b4a9-39dc5e58ab35,aws,us-west-2,70-test-hourly-75,fa39f3d7-71cc-440c-bc45-e5ee11fef2fe
billing-integration.hourly.test,79cc06af-7cc7-42eb-a72a-9025018573ec,25fc39a1-dcac-4b7a-9554-bc831fb88d49,afbe41ff-92e2-49e0-b4a9-39dc5e58ab35,aws,us-west-2,69-test-hourly-39,cfb24663-cdcd-476f-9ee8-845ab0677bac
billing-integration.hourly.test,851c14b2-3e6a-4ded-8d28-92a007fc5aa3,25fc39a1-dcac-4b7a-9554-bc831fb88d49,afbe41ff-92e2-49e0-b4a9-39dc5e58ab35,aws,us-west-2,68-test-hourly-51,ba7838f6-d9b1-4f9a-be3d-52fa2888b1c6
billing-integration.hourly.test,83b499e6-845c-42c0-9cc8-99396850e4dd,25fc39a1-dcac-4b7a-9554-bc831fb88d49,afbe41ff-92e2-49e0-b4a9-39dc5e58ab35,aws,us-west-2,67-test-hourly-63,9699083b-e3a9-4b5c-9e68-c81e7ce24495
billing-integration.hourly.test,06c03381-acd4-4cab-9797-a2ed80bd80de,b245a870-441a-48ff-9476-4ed3c8440b32,dd87eacf-25b8-48c4-9dee-49efb89718c9,aws,us-west-2,52-test-hourly-57,cccbdb9c-0a9b-41c6-a6e4-0c3174477603
billing-integration.hourly.test,8aa70822-25db-4164-b2fb-d30191e11054,b245a870-441a-48ff-9476-4ed3c8440b32,dd87eacf-25b8-48c4-9dee-49efb89718c9,aws,us-west-2,51-test-hourly-68,bfe28a97-8c16-4c28-b57d-007e8e577d67
billing-integration.hourly.test,a2e9164f-b824-48c1-b721-56e8387d64a7,b245a870-441a-48ff-9476-4ed3c8440b32,dd87eacf-25b8-48c4-9dee-49efb89718c9,aws,us-west-2,50-test-hourly-27,bf2905d2-bae6-4695-900c-f24c58d6ade6
billing-integration.hourly.test,bc3fc51c-106f-4cd2-afe7-97ad3c3b1559,b245a870-441a-48ff-9476-4ed3c8440b32,dd87eacf-25b8-48c4-9dee-49efb89718c9,aws,us-west-2,49-test-hourly-39,b8bdba72-c5da-40bb-9bf2-304cda3341cd
billing-integration.monthly-cumulative.test,d7e93249-17a9-491b-bf81-5f0268193314,eaf10e87-26aa-4599-ac6d-1ff6da839ba0,5bc7ca6b-cd31-4ada-beee-dbc9a936bec5,aws,us-west-2,9-test-monthly-cmv-59,d1c3f583-9fc3-4e64-b406-477ded38c944
billing-integration.hourly.test,09d1a5e3-5181-463d-8d74-de9cf6e245a0,967ecd8c-8f09-41db-ad97-4c76014078dd,794c94cb-b157-44f8-a416-d762853aa503,aws,us-west-2,39-test-hourly-12,06e1d6b9-4c7c-42f0-a9bc-ada782fcd031
billing-integration.hourly.test,f0a6c442-1355-4ed4-9b32-9640fe4de1e8,967ecd8c-8f09-41db-ad97-4c76014078dd,794c94cb-b157-44f8-a416-d762853aa503,aws,us-west-2,38-test-hourly-48,81362f8e-dbc8-460a-9e56-a9a189940d37
billing-integration.hourly.test,49b7f8fd-8d16-401b-86dc-5a2316674e88,967ecd8c-8f09-41db-ad97-4c76014078dd,794c94cb-b157-44f8-a416-d762853aa503,aws,us-west-2,37-test-hourly-60,58d2fb81-d2f9-40fa-bbe0-bf41cd48fa17
billing-integration.hourly.test,619ad3aa-4a50-49eb-8df1-6f87db8d5846,967ecd8c-8f09-41db-ad97-4c76014078dd,794c94cb-b157-44f8-a416-d762853aa503,aws,us-west-2,36-test-hourly-34,e11f7a7d-644f-406c-bfee-a515fe761585
billing-integration.hourly.test,813c053b-0668-4a56-9320-a5d71f46fc15,eabcb272-b3ec-49d2-95f8-2385544008ef,3e18236e-ebbc-44cc-be0d-8c8d6cb97917,aws,us-west-2,test-hourly-resource-38,b5f4208a-0db4-4e0a-83b3-e7ace4aafc6f
billing-integration.hourly.test,7bff4205-89b4-41b6-bd6e-90bd89d62f80,eabcb272-b3ec-49d2-95f8-2385544008ef,3e18236e-ebbc-44cc-be0d-8c8d6cb97917,aws,us-west-2,test-hourly-resource-86,c3781d5c-45fc-4775-9c4a-4637594b0e6c
billing-integration.hourly.test,49e4ef8a-9af6-4744-b9e5-75fc147656f2,eabcb272-b3ec-49d2-95f8-2385544008ef,3e18236e-ebbc-44cc-be0d-8c8d6cb97917,aws,us-west-2,test-hourly-resource-93,e932de02-85e4-4953-b1bb-217bbeac1140
billing-integration.hourly.test,07f83c98-aa0a-4fb2-9c2a-6a523160aa3f,c739beb8-e0d3-422a-ae88-ba6a0592626e,c0c52b10-2ba4-4de5-bdbc-63b6eb996cf4,aws,us-west-2,35-test-hourly-97,9997fb57-c4db-4275-9abd-7776fd67d819
billing-integration.hourly.test,7a273220-b69f-4933-9e96-0a69185a7500,c739beb8-e0d3-422a-ae88-ba6a0592626e,c0c52b10-2ba4-4de5-bdbc-63b6eb996cf4,aws,us-west-2,34-test-hourly-69,93a1c0ea-20cb-4d7b-b373-b7cbd47c3648
billing-integration.hourly.test,545ec079-f5c3-419e-8d10-3c282ae0f13c,c739beb8-e0d3-422a-ae88-ba6a0592626e,c0c52b10-2ba4-4de5-bdbc-63b6eb996cf4,aws,us-west-2,33-test-hourly-11,3fbccf92-df45-44f4-839e-e9de4c6f45d7
billing-integration.hourly.test,43bd8e5d-0161-4bca-9ffe-24dfddba9f0f,c739beb8-e0d3-422a-ae88-ba6a0592626e,c0c52b10-2ba4-4de5-bdbc-63b6eb996cf4,aws,us-west-2,32-test-hourly-60,8bb4676d-a65d-4483-a8af-41fbfbf4f0b2
billing-integration.hourly.test,6e19864a-eb02-4966-8d57-86d9dff6fab7,e12eb657-37c1-4a88-b36f-5f9b1ec4bdef,68fd217c-3a17-44cd-a304-984ad18e7790,aws,us-west-2,48-test-hourly-31,0c75236c-2b2b-4d18-a004-23a35a587212
billing-integration.hourly.test,9a2abca3-1eff-4703-8dc6-23143c2ebd41,e12eb657-37c1-4a88-b36f-5f9b1ec4bdef,68fd217c-3a17-44cd-a304-984ad18e7790,aws,us-west-2,47-test-hourly-21,69e7c6ef-59b9-4104-a9ea-7550793c383b
billing-integration.hourly.test,85d59754-9532-463a-b813-18802b5849ba,e12eb657-37c1-4a88-b36f-5f9b1ec4bdef,68fd217c-3a17-44cd-a304-984ad18e7790,aws,us-west-2,46-test-hourly-98,335a6d6f-69a0-45d4-8d9f-2a8b0aa356ed
billing-integration.hourly.test,de946857-9bc4-4230-9d2e-2e10c0f92cf6,e12eb657-37c1-4a88-b36f-5f9b1ec4bdef,68fd217c-3a17-44cd-a304-984ad18e7790,aws,us-west-2,45-test-hourly-10,1d34938e-f277-476e-af3c-b0b9bbce034b
billing-integration.hourly.test,979b8b8a-96c6-41df-8242-e153fbb00f84,c0019fbd-1b09-4782-bac9-df148f57e066,6bb8b6d6-cb84-4b16-a532-86a8c76bee2a,aws,us-west-2,25-test-hourly-76,7e5d5f58-3a05-49fc-ac06-69a141554591
billing-integration.hourly.test,657cf145-3b30-4dff-a20d-91bb32d13f21,c0019fbd-1b09-4782-bac9-df148f57e066,6bb8b6d6-cb84-4b16-a532-86a8c76bee2a,aws,us-west-2,26-test-hourly-16,82616522-95b7-48ef-8308-7dd34d04d0d5
billing-integration.hourly.test,2f2a1244-12d0-4a47-b613-afb48478f560,c0019fbd-1b09-4782-bac9-df148f57e066,6bb8b6d6-cb84-4b16-a532-86a8c76bee2a,aws,us-west-2,24-test-hourly-43,1ca51b98-5462-4795-8cba-5ae9c3608015
billing-integration.hourly.test,62378673-f615-4bb5-8971-b05b5681b8c2,c0019fbd-1b09-4782-bac9-df148f57e066,6bb8b6d6-cb84-4b16-a532-86a8c76bee2a,aws,us-west-2,23-test-hourly-74,bac5f174-ade2-47c7-b5cc-e88b642c9722
